ticker,n_rows,first_date,last_date,n_years,med_dollar_vol_recent252,med_dollar_vol_full,max_gap_days,error
EMHY,1385,2015-01-02,2020-07-02,5.5,3282413.4677886963,2250864.056396485,4,
EMIF,3657,2009-06-19,2023-12-28,14.52,15242.500400543213,136793.99871826172,5,
EMKR,6749,1997-03-06,2023-12-28,26.81,189338.99812996387,1007024.9779224396,7,
EML,11040,1980-03-17,2023-12-28,43.78,90592.5012588501,29948.221468925472,7,
EMMF,1,2020-07-02,2020-07-02,0.0,30043.284921646118,30043.284921646118,0,
EMMS,6573,1994-02-23,2020-04-01,26.1,63584.884214401245,683853.3639907837,7,
EMN,7565,1993-12-14,2023-12-28,30.04,69177950.4447937,,5,
EMNT,137,2019-12-12,2020-07-02,0.56,201061.99645996097,201061.99645996097,4,
EMO,3157,2011-06-14,2023-12-28,12.54,854693.0042266846,1467647.9461669922,5,
EMP,4835,2000-01-03,2020-07-02,20.5,1474911.9981765747,1022.0000267028809,279,
EMQQ,2294,2014-11-17,2023-12-28,9.11,2079036.2049102783,3102974.49798584,4,
EMR,13006,1972-06-01,2023-12-28,51.57,247102197.16644287,40545212.5,7,
EMSG,298,2018-12-06,2020-07-02,1.57,12974.499702453613,10281.599807739258,8,
EMTL,974,2016-04-27,2020-07-02,4.18,331264.00146484375,164325.40435791016,14,
EMX,3171,2007-08-28,2020-04-01,12.59,122670.5006480217,36503.99866104126,5,
EMXC,1618,2017-07-26,2023-12-28,6.42,36076552.44808197,1007791.520690918,4,
ENB,10029,1984-03-15,2023-12-28,39.79,140119561.2646103,634589.9848937988,7,
ENBA,551,2018-04-26,2020-07-02,2.18,1197153.0051231384,1350095.9838867188,4,
ENBL,1505,2014-04-11,2020-07-02,6.23,8467535.999751091,4331425.070762634,92,
ENDP,4959,2000-07-18,2020-07-02,19.96,24458727.33078003,32802131.352615356,92,
ENFR,2556,2013-11-01,2023-12-28,10.15,356332.9975128174,212851.5034675598,4,
ENG,7286,1995-01-20,2023-12-28,28.94,55885.52026605606,70590.00216722488,7,
ENIA,6660,1993-10-20,2020-04-01,26.45,9849399.55778122,5334149.701023102,7,
ENIC,1936,2016-04-21,2023-12-28,7.69,2191100.9570240974,1531788.5206460953,4,
ENJ,1843,2012-12-05,2020-04-01,7.32,33059.000396728516,43418.001556396484,4,
ENLC,5025,2004-01-13,2023-12-28,19.96,22663564.34211731,6221240.2759552,5,
ENLV,2370,2014-07-31,2023-12-28,9.41,54982.70117044449,110468.00022125244,4,
ENO,1955,2016-03-24,2023-12-28,7.76,146181.9995880127,191030.0064086914,4,
ENOB,605,2018-02-07,2020-07-02,2.4,185157.99655914307,132549.00290966037,4,
ENOR,3003,2012-01-24,2023-12-28,11.93,113664.99614715576,187703.99780273438,5,
ENPH,2956,2012-03-30,2023-12-28,11.75,560912434.979248,9391929.762291908,5,
ENR,5978,2000-03-27,2023-12-28,23.75,16431368.104934692,27661233.95061493,7,
ENS,4887,2004-08-02,2023-12-28,19.4,20217969.0410614,12645200.477600098,5,
ENSG,4061,2007-11-09,2023-12-28,16.13,23160164.877319336,4629850.201034546,5,
ENSV,7481,1994-04-13,2023-12-28,29.71,80284.3982487917,12935.900211334227,7,
ENT,1380,2015-01-02,2020-07-02,5.5,197375.0,1394200.0,8,
ENTA,2713,2013-03-21,2023-12-28,10.77,4601747.560214996,8187422.972488403,4,
ENTG,5905,2000-07-11,2023-12-28,23.46,113599277.76145935,8660899.775028229,7,
ENTX,1385,2018-06-28,2023-12-28,5.5,24581.499695777893,45257.999432086945,4,
ENV,3378,2010-07-29,2023-12-28,13.42,23176565.35949707,11908188.181686401,5,
ENVA,2296,2014-11-13,2023-12-28,9.12,8587927.440071106,5614494.073677063,4,
ENX,4429,2002-08-28,2020-04-01,17.59,316055.9955596924,315561.9938850403,5,
ENZ,10979,1980-06-12,2023-12-28,43.54,187785.99623441696,599759.9812746048,7,
ENZL,3353,2010-09-02,2023-12-28,13.32,385260.99433898926,1016098.0133056641,5,
EOD,4219,2007-03-28,2023-12-28,16.75,341502.00991630554,1209317.9597854614,5,
EOG,8625,1989-10-04,2023-12-28,34.23,362253585.6613159,159905117.02270508,7,
EOI,4826,2004-10-27,2023-12-28,19.17,955993.5137748718,1467481.493282318,5,
EOLS,540,2018-02-08,2020-04-01,2.14,6550233.738517761,6393120.212173462,4,
EOS,3885,2005-01-27,2020-07-02,15.43,2064062.014579773,1862892.0387268066,5,
EOT,3674,2009-05-27,2023-12-28,14.59,516035.99195480347,717502.4993896484,5,
EPAC,5896,2000-07-24,2023-12-28,23.43,6825522.838592529,9338697.673082352,7,
EPAM,2992,2012-02-08,2023-12-28,11.89,114328576.42745972,37197769.34051514,5,
EPAY,5382,1999-02-12,2020-07-02,21.39,11218015.552425385,2971841.279697418,7,
EPC,5036,2000-03-27,2020-04-01,20.01,19841861.221313477,30433752.924728394,7,
EPD,6399,1998-07-28,2023-12-28,25.42,108352270.14875412,,7,
EPI,3989,2008-02-26,2023-12-28,15.84,14074278.774261475,38339424.31430817,5,
EPIX,2215,2015-03-13,2023-12-28,8.79,186144.0024614334,61100.999164581306,4,
EPM,6977,1996-04-11,2023-12-28,27.71,2116371.9559431076,198712.0018005371,7,
EPOL,3422,2010-05-26,2023-12-28,13.59,4305436.458873749,4034122.0237731934,5,
EPR,6570,1997-11-18,2023-12-28,26.11,22504771.288871765,13293983.974838257,7,
EPRF,1023,2016-05-24,2020-07-02,4.11,98260.00213623047,69288.00201416016,6,
EPRT,1390,2018-06-21,2023-12-28,5.52,22292598.808670044,16847489.609527588,4,
EPSN,4057,2007-11-15,2023-12-28,16.12,397086.99004650116,16200.000047683716,5,
EPU,3656,2009-06-22,2023-12-28,14.52,415716.4952278137,1990857.996749878,5,
EPV,3657,2009-06-19,2023-12-28,14.52,2561934.496116638,976332.0270538331,5,
EPZM,1786,2013-05-31,2020-07-02,7.09,12535273.37732315,6015284.031009674,4,
EQ,5903,1999-08-18,2023-12-28,24.36,62420.50142288208,12152.000236511229,255,
EQAL,2268,2014-12-24,2023-12-28,9.01,1415429.3327331543,1127980.007648468,4,
EQBK,2046,2015-11-11,2023-12-28,8.13,983567.9941177368,1067559.4919204712,4,
EQC,9332,1986-12-17,2023-12-28,37.03,19143621.62475586,7362943.991088867,7,
EQH,1419,2018-05-10,2023-12-28,5.63,65269574.73106384,67718418.78261565,4,
EQIX,4940,2000-08-11,2020-04-01,19.64,200431096.9482422,74654816.30096436,7,
EQL,3646,2009-07-07,2023-12-28,14.48,667371.4988708496,336790.0047302246,5,
EQM,2005,2012-06-27,2020-06-16,7.97,25135502.266979218,18730739.41040039,5,
EQNR,5669,2001-06-18,2023-12-28,22.53,81605850.86812973,31925594.567108154,7,
EQR,7650,1993-08-12,2023-12-28,30.38,111466918.92185211,77172453.17878723,7,
EQRR,1619,2017-07-25,2023-12-28,6.43,147220.2003479004,78660.00289916992,4,
EQS,7000,1992-09-11,2020-07-02,27.81,4047.9999780654907,35454.545402526855,7,
EQT,11040,1980-03-17,2023-12-28,43.78,212191113.4557724,7846913.941287994,7,
EQWL,4297,2006-12-01,2023-12-28,17.07,1907699.478149414,110176.0009765625,5,
EQX,1282,2017-12-22,2023-12-28,6.02,8456437.5,8793012.251973152,185,
ERA,1861,2013-01-22,2020-06-11,7.38,827715.5067324638,1073826.015472412,4,
ERC,5164,2003-06-25,2023-12-28,20.51,501344.99883651733,1515777.4592399595,5,
ERF,5813,2000-11-17,2023-12-28,23.11,17845252.88476944,12117863.60321045,7,
ERH,4952,2004-04-28,2023-12-28,19.67,164639.99795913696,331839.4914627075,5,
ERI,4543,2000-01-03,2020-07-02,20.5,82172354.43668365,0.0,441,
ERIC,10677,1981-08-24,2023-12-28,42.34,43586027.24208832,38106895.149707794,7,
ERIE,7110,1995-10-02,2023-12-28,28.24,23242148.48022461,2444465.0146484375,7,
ERII,3900,2008-07-02,2023-12-28,15.49,7692817.01602936,1951475.5162239075,5,
ERJ,5897,2000-07-21,2023-12-28,23.44,18519901.167297363,20388984.564971924,7,
EROS,1670,2013-11-13,2020-07-02,6.63,7319688.647216558,3555480.610060692,4,
ERSX,1259,2018-12-28,2023-12-28,5.0,1280.649995803833,4600.199890136721,4,
ERUS,1385,2015-01-02,2020-07-02,5.5,7419216.912841797,7947941.860961916,4,
ERX,3802,2008-11-19,2023-12-28,15.1,39176900.684547424,80996686.69242859,5,
ERY,3802,2008-11-19,2023-12-28,15.1,10705679.378128052,19884433.0,5,
ERYP,660,2016-01-27,2020-07-01,4.43,2111.5999460220337,4123.999977111816,638,
ES,12826,1973-02-21,2023-12-28,50.85,137179031.2473297,5874837.535381317,7,
ESBA,1637,2013-10-02,2020-07-02,6.75,105108.50110054016,148356.00357055664,92,
ESBK,8580,1986-06-18,2020-07-02,34.04,58162.000942230225,,5,
ESCA,11040,1980-03-17,2023-12-28,43.78,260238.5027885437,29788.54374885559,7,
ESCR,79,2020-03-02,2020-06-30,0.33,4430.799865722656,4430.799865722656,5,
ESE,8375,1990-10-01,2023-12-28,33.24,7549884.70993042,3023856.024169922,7,
ESEA,4443,2006-05-05,2023-12-28,17.65,531544.0017700195,185940.9984588623,5,
ESEB,965,2020-03-02,2023-12-28,3.82,6615.200042724609,15501.600646972656,4,
ESG,1878,2016-07-14,2023-12-28,7.46,184043.45016479492,165276.10168457028,4,
ESGD,1848,2016-08-25,2023-12-28,7.34,21052005.711364746,12389724.712753296,4,
ESGE,1874,2016-07-20,2023-12-28,7.44,23611109.609889984,15988484.69734192,4,
ESGG,1877,2016-07-15,2023-12-28,7.45,121865.39840698242,102179.99877929688,4,
ESGN,723,2016-07-21,2020-07-02,3.95,10432.24973678589,19628.999519348145,18,
ESGR,6732,1997-04-01,2023-12-28,26.74,8344783.800506594,1498079.9667358398,7,
ESGRO,1288,2018-11-14,2023-12-28,5.12,146521.50163650513,215792.99850463867,4,
ESGRP,513,2018-06-20,2020-07-02,2.03,549039.0040397644,693704.3991088868,4,
ESGV,1327,2018-09-20,2023-12-28,5.27,14240986.421585083,13547735.595703125,4,
ESHY,86,2020-03-02,2020-07-02,0.33,42099.49989318848,42099.49989318848,4,
ESI,2564,2013-10-22,2023-12-28,10.18,22029002.009105682,23165438.6343956,4,
ESLT,6816,1996-11-27,2023-12-28,27.08,4516925.964355469,701712.5,7,
ESML,1416,2018-05-15,2023-12-28,5.62,3578579.024887085,2775446.9591140747,4,
ESNG,84,2020-02-11,2020-07-02,0.39,20966.94965362549,20966.94965362549,7,
ESNT,2557,2013-10-31,2023-12-28,10.16,18535400.065612793,19606508.403015137,4,
ESP,11040,1980-03-17,2023-12-28,43.78,94233.00018310547,24405.99970817566,7,
ESPO,1308,2018-10-17,2023-12-28,5.2,971328.5024642944,1955943.5111999512,4,
ESPR,2646,2013-06-26,2023-12-28,10.51,4177370.0556874275,12828925.391483307,4,
ESQ,1638,2017-06-27,2023-12-28,6.5,931169.9977874756,433400.00200271606,4,
ESRT,2578,2013-10-02,2023-12-28,10.24,8372775.0,13525427.76813507,4,
ESS,7444,1994-06-07,2023-12-28,29.56,87607191.75567627,31071034.271240234,7,
ESSA,4214,2007-04-04,2023-12-28,16.73,213241.49680137634,204150.00371932983,5,
ESSC,51,2020-03-20,2020-07-02,0.28,141983.99505615234,141983.99505615234,6,
ESSCU,71,2020-02-20,2020-06-30,0.36,143694.9977874756,143694.9977874756,7,
ESSCW,1,2020-06-19,2020-06-19,0.0,111649.67750443514,111649.67750443514,0,
ESTA,1371,2018-07-19,2023-12-28,5.44,7984980.225563049,4156307.9544067383,4,
ESTC,1316,2018-10-05,2023-12-28,5.23,70679397.24941254,86341210.38856506,4,
ESTE,6600,1994-04-18,2020-07-02,26.21,768579.0196657181,12588.000106811523,7,
ESXB,3480,2006-09-06,2020-07-02,13.82,224354.50525283813,42465.00039100647,5,
ET,4740,2001-08-15,2020-06-19,18.84,194996517.61317253,35889926.206588745,7,
ETB,4701,2005-04-27,2023-12-28,18.67,797772.0026016235,1016450.0,5,
ETFC,6010,1996-08-16,2020-07-02,23.88,125777137.26425171,61800037.38484383,7,
ETG,5014,2004-01-29,2023-12-28,19.91,1935188.4408950806,2775343.518924713,5,
ETH,6876,1993-03-16,2020-07-02,27.3,4055972.1641540527,6044101.90372467,7,
ETHO,2040,2015-11-19,2023-12-28,8.11,241394.00367736816,178156.8977355957,4,
ETI-P,203,2019-09-04,2020-07-02,0.83,109891.99810028076,109891.99810028076,5,
ETJ,4135,2007-07-27,2023-12-28,16.42,1129286.0377311707,2444467.9876327515,5,
ETM,5392,1999-01-29,2020-07-02,21.42,3283117.384839058,4104315.007853508,7,
ETN,13006,1972-06-01,2023-12-28,51.57,349163515.83862305,17360841.015625,7,
ETNB,1040,2019-11-11,2023-12-28,4.13,14667354.868125916,2657794.9904441833,4,
ETO,4932,2004-05-26,2023-12-28,19.59,702855.0110816956,995216.0039901733,5,
ETON,4336,2001-07-06,2023-12-28,22.48,219478.00316810608,321892.9937541485,441,
ETR,13006,1972-06-01,2023-12-28,51.57,137274172.40333557,20022056.25,7,
ETRN,1298,2018-10-31,2023-12-28,5.16,32744325.528907776,35252707.0538044,4,
ETSY,1305,2015-04-16,2020-06-19,5.18,157417488.38424683,42073938.42544556,4,
ETTX,445,2018-09-26,2020-07-02,1.77,52386.5020275116,60419.99797821046,4,
ETV,4658,2005-06-28,2023-12-28,18.5,2826824.559879303,2759247.9328155518,5,
ETW,4556,2005-11-21,2023-12-28,18.1,2275115.026140213,3383785.388803482,5,
ETX,2710,2013-03-26,2023-12-28,10.76,519231.52561187744,464975.0057220459,4,
ETY,4300,2006-11-28,2023-12-28,17.08,2652112.9871845245,4269999.524068832,5,
EUDG,2429,2014-05-07,2023-12-28,9.64,147884.3011856079,108466.5958404541,4,
EUDV,2089,2015-09-11,2023-12-28,8.3,4676.449966430664,22017.499923706055,4,
EUFN,3500,2010-02-03,2023-12-28,13.9,10616684.183883667,6860065.4337883,5,
EUFX,1991,2012-07-16,2020-07-02,7.96,22984.999656677246,30358.999252319336,13,
EUM,4067,2007-11-01,2023-12-28,16.16,579144.013261795,3645276.043319702,5,
EUMF,812,2016-02-04,2020-05-27,4.31,1279.226245880127,3091.199998855591,26,
EUMV,1375,2015-01-02,2020-07-02,5.5,114800.80051422119,121471.00448608398,6,
EUO,3798,2008-11-25,2023-12-28,15.09,1073270.98903656,5975883.1424713135,5,
EURL,2502,2014-01-22,2023-12-28,9.93,423582.0080757141,635572.9850769043,4,
EURN,2248,2015-01-26,2023-12-28,8.92,23917734.869384766,9798635.091304779,4,
EURZ,412,2015-08-19,2020-07-01,4.87,6931.750011444092,6844.799995422363,175,
EUSA,3435,2010-05-07,2023-12-28,13.64,2249539.971923828,416800.0030517578,5,
EUSB,879,2020-07-02,2023-12-28,3.49,1475567.9683685303,2014279.9377441409,4,
EUSC,2222,2015-03-04,2023-12-28,8.82,119735.00347137451,259768.20602416992,4,
EV,10163,1980-03-17,2020-07-02,40.29,27023722.241973877,,7,
EVA,2183,2015-04-29,2023-12-28,8.67,11901390.270853043,2503119.928741455,4,
EVBG,891,2016-09-16,2020-04-01,3.54,35822934.45663452,14326193.059539795,4,
EVBN,5465,2002-04-16,2023-12-28,21.7,341918.49212646484,31142.858505249023,5,
EVC,5889,2000-08-02,2023-12-28,23.4,1302375.9944915771,1454857.950925827,7,
EVER,1385,2018-06-28,2023-12-28,5.5,2823474.036693573,3748595.0894355774,4,
EVF,6333,1998-10-28,2023-12-28,25.17,374513.00354003906,640541.9939517975,7,
EVFM,2291,2014-11-20,2023-12-28,9.1,38223.99976038933,277032.0114135742,4,
EVG,4744,2005-02-24,2023-12-28,18.84,324779.9931049347,714195.0051784515,5,
EVGBC,1004,2016-04-07,2020-04-01,3.98,0.0,0.0,4,
EVGN,3323,2010-10-15,2023-12-28,13.2,66552.4981379509,23141.99933409691,5,
EVH,1215,2015-06-05,2020-04-01,4.82,9949819.324278831,10681369.646453857,4,
EVI,8505,1990-03-27,2023-12-28,33.75,390208.51430892944,3484.999918937683,7,
EVK,2949,2008-07-16,2020-04-01,11.71,675.000011920929,6479.999828338623,5,
EVLMC,1004,2016-04-07,2020-04-01,3.98,0.0,0.0,4,
EVM,4429,2002-08-28,2020-04-01,17.59,623949.4984149933,518661.0065460205,5,
EVN,6272,1999-01-27,2023-12-28,24.92,879238.9950275421,597622.0059394836,7,
EVOK,2583,2013-09-25,2023-12-28,10.26,20004.000383615494,158864.9970293045,4,
EVOL,6451,1998-05-12,2023-12-28,25.63,397.4999934434891,105432.00191259383,7,
EVOP,532,2018-05-23,2020-07-02,2.11,8715908.80651474,7930856.042098999,4,
EVR,4374,2006-08-14,2023-12-28,17.37,40580603.33251953,18704509.956932068,5,
EVRG,12826,1973-02-21,2023-12-28,50.85,81479632.02857971,4115274.9254226685,7,
EVRI,4597,2005-09-23,2023-12-28,18.26,11048110.861635208,3624389.9102211,5,
EVSI,2561,2010-05-03,2020-07-02,10.17,153322.50254154205,6195.000267028809,5,
EVSTC,1033,2016-02-26,2020-05-26,4.25,0.0,0.0,55,
EVT,4157,2003-09-26,2020-04-01,16.51,2842686.0332489014,2956652.9886245723,5,
EVTC,2698,2013-04-12,2023-12-28,10.71,9511316.968536377,8825288.961410522,4,
EVV,5174,2003-06-11,2023-12-28,20.55,2801138.534641266,4113140.981864929,5,
EVX,4330,2006-10-16,2023-12-28,17.2,169394.50302124023,73453.00025939941,5,
EVY,5330,1999-01-27,2020-04-01,21.18,120736.00101470947,108278.62644195557,7,
EW,5978,2000-03-27,2023-12-28,23.75,249347903.95202637,65046500.370407104,7,
EWA,6994,1996-03-18,2023-12-28,27.78,35835619.669532776,31827343.634223938,7,
EWBC,6267,1999-02-03,2023-12-28,24.9,56397834.76486206,20931619.66590882,7,
EWC,6994,1996-03-18,2023-12-28,27.78,53644672.8395462,32503739.293670654,7,
EWCO,412,2018-11-07,2020-07-02,1.65,97304.99925613403,79583.99963378906,4,
EWD,6994,1996-03-18,2023-12-28,27.78,6863119.4677352905,3710266.0621643066,7,
EWG,6994,1996-03-18,2023-12-28,27.78,49466107.95650482,35730779.784965515,7,
EWGS,2007,2012-01-26,2020-07-02,8.43,96402.99949645996,163566.00494384766,13,
EWI,6994,1996-03-18,2023-12-28,27.78,10432558.083152771,4047577.917289734,7,
EWJ,6994,1996-03-18,2023-12-28,27.78,334101609.7175598,211546930.8898449,7,
EWJV,235,2019-03-07,2020-07-02,1.32,20236.000061035156,20236.000061035156,17,
EWK,6994,1996-03-18,2023-12-28,27.78,53968.00003051758,327577.9932022095,7,
EWMC,1384,2015-01-02,2020-07-02,5.5,208199.99542236328,250028.4999847412,4,
EWN,6994,1996-03-18,2023-12-28,27.78,3723726.9367218018,1481551.9430160522,7,
EWO,6994,1996-03-18,2023-12-28,27.78,183437.00132369995,598616.4931297302,7,
EWP,6994,1996-03-18,2023-12-28,27.78,6334331.979751587,7417765.089416504,7,
EWQ,6994,1996-03-18,2023-12-28,27.78,16616084.66644287,5816618.215560913,7,
EWRE,1058,2015-08-14,2020-07-02,4.88,143786.99913024902,92095.00007629395,20,
EWS,6994,1996-03-18,2023-12-28,27.78,6574074.144077301,10268968.11285019,7,
EWT,5916,2000-06-23,2023-12-28,23.51,110748312.77313232,99803354.65049744,7,
EWU,6994,1996-03-18,2023-12-28,27.78,55156862.93106079,15625422.525072098,7,
EWUS,3001,2012-01-26,2023-12-28,11.92,105798.00138473511,118335.00480651855,5,
EWV,3112,2007-11-08,2020-06-19,12.61,124413.00086975098,259103.9960861206,7,
EWW,6994,1996-03-18,2023-12-28,27.78,117762898.45123291,94229634.87148285,7,
EWX,3928,2008-05-22,2023-12-28,15.6,1449985.9958648682,2276488.992881775,5,
EWY,5945,2000-05-12,2023-12-28,23.63,202344839.9848938,128066201.82800293,7,
EWZ,5902,2000-07-14,2023-12-28,23.46,707824978.448391,658114324.3590355,7,
EWZS,3335,2010-09-29,2023-12-28,13.25,1422317.0014381409,465075.0136375427,5,
EXAS,5763,2001-02-01,2023-12-28,22.9,113501104.45098877,6034137.762832642,7,
EXC,12777,1973-05-02,2023-12-28,50.66,234422031.17542267,23850000.0,7,
EXD,2459,2010-06-25,2020-04-01,9.77,401798.4950065613,509015.9869194031,5,
EXEL,5963,2000-04-17,2023-12-28,23.7,44621635.87770462,8861944.193649292,7,
EXFO,5033,2000-06-30,2020-07-02,20.01,56379.50075864792,106423.99425506592,7,
EXG,4202,2007-04-23,2023-12-28,16.68,4174547.5667715073,7508139.322566986,5,
EXI,4343,2006-09-27,2023-12-28,17.25,1059710.4839324951,841931.9961547852,5,
EXK,4450,2006-04-26,2023-12-28,17.67,6206313.916349411,4736259.973239899,5,
EXLS,4326,2006-10-20,2023-12-28,17.19,27540228.093433384,5490245.9632873535,5,
EXP,7482,1994-04-12,2023-12-28,29.71,43414818.435668945,17306749.93171692,7,
EXPC,98,2019-11-05,2020-07-02,0.66,489680.0181865692,489680.0181865692,16,
EXPCU,102,2019-09-13,2020-07-02,0.8,68090.00005722046,68090.00005722046,14,
EXPD,8953,1984-09-26,2020-04-01,35.51,75504363.42658997,,7,
EXPE,4642,2005-07-21,2023-12-28,18.44,237833946.0659027,155684408.7114334,5,
EXPI,2445,2013-11-19,2023-12-28,10.11,13095577.835559845,1377047.9564666748,22,
EXPO,8405,1990-08-17,2023-12-28,33.36,18098045.643615723,993750.0,7,
EXPR,3431,2010-05-13,2023-12-28,13.63,654936.5154266357,14025524.58524704,5,
EXR,4877,2004-08-16,2023-12-28,19.36,154023388.01193237,37813711.73400879,5,
EXTN,1179,2015-10-27,2020-07-02,4.68,1845653.4806013107,3054127.9525756836,4,
EXTR,6222,1999-04-09,2023-12-28,24.72,34235245.86935043,7487180.973243713,7,
EYE,1552,2017-10-27,2023-12-28,6.17,23362999.680995945,22116483.273220062,4,
EYEG,1356,2015-02-13,2020-07-02,5.38,196827.0050048828,143229.9962759018,4,
EYEGW,1,2020-06-19,2020-06-19,0.0,2261.7599494457213,2261.7599494457213,0,
EYEN,1492,2018-01-25,2023-12-28,5.92,488194.00898218155,307862.002325058,4,
EYES,1414,2014-11-19,2020-07-02,5.62,363767.4956202507,622388.0006790161,4,
EYPT,4763,2005-01-27,2023-12-28,18.92,3071032.9453468323,294784.00573730463,5,
EZA,5259,2003-02-07,2023-12-28,20.89,7005983.851623535,17021074.070739746,5,
EZJ,3667,2009-06-05,2023-12-28,14.56,88036.501121521,95524.99771118164,5,
EZM,4242,2007-02-23,2023-12-28,16.84,1190684.0175628662,1389675.5138397217,5,
EZPW,8146,1991-08-27,2023-12-28,32.34,3642515.9439086914,2200809.939265251,7,
EZT,1362,2015-02-04,2020-07-02,5.41,130217.84877777103,96995.9997177124,4,
EZU,5891,2000-07-31,2023-12-28,23.41,106962188.06610107,36840617.69256592,7,
F,13006,1972-06-01,2023-12-28,51.57,654888071.572113,101387298.35920334,7,
FAAR,1914,2016-05-23,2023-12-28,7.6,672173.0116844177,240312.75081634521,4,
FAB,4188,2007-05-11,2023-12-28,16.63,448033.01162719727,257886.99951171875,5,
FAD,4188,2007-05-11,2023-12-28,16.63,245105.49392700195,222575.9994506836,5,
FAF,3420,2010-05-28,2023-12-28,13.59,29889345.89881897,25301692.448043823,5,
FALN,1894,2016-06-21,2023-12-28,7.52,18825292.833709717,2035575.7643699646,4,
FAM,4806,2004-11-24,2023-12-28,19.09,137599.50170516968,601316.486787796,5,
FAMI,1476,2018-02-16,2023-12-28,5.86,67998.00029098988,475498.0,4,
FAN,3016,2008-06-27,2020-06-19,11.98,330226.9983291626,325522.99604415894,5,
FANG,2820,2012-10-12,2023-12-28,11.21,262992680.37109375,134285889.40315247,5,
FANH,4067,2007-11-01,2023-12-28,16.16,211210.0001335144,1082066.980934143,5,
FARM,11040,1980-03-17,2023-12-28,43.78,171610.49332618713,,7,
FARO,6613,1997-09-18,2023-12-28,26.28,2980717.047405243,2976084.088134765,7,
FAS,3802,2008-11-19,2023-12-28,15.1,61923693.56842041,169698098.69918823,5,
FAST,9162,1987-08-20,2023-12-28,36.36,164328811.24248505,35365607.2303772,7,
FAT,1556,2017-10-23,2023-12-28,6.18,81979.99875545502,77863.5015964508,4,
FATE,2579,2013-10-01,2023-12-28,10.24,9104628.929424286,6193152.24609375,4,
FAUG,121,2019-11-07,2020-06-19,0.62,101300.50277709961,101300.50277709961,9,
FAUS,552,2015-01-02,2020-07-02,5.5,6260.000038146973,9720.499801635742,29,
FAX,9502,1986-04-17,2023-12-28,37.7,1819521.028995514,2659529.076576233,7,
FB,2044,2012-05-18,2020-07-02,8.12,3142081989.480591,2542833851.3183594,5,
FBC,5770,1997-04-30,2020-07-02,23.17,8656055.660247803,3033807.026195526,92,
FBCG,898,2020-06-05,2023-12-28,3.56,3895678.521823883,3512131.711578369,4,
